"","subj","y","cond","timebin"
"1352","20",35.8719122324185,"1",2.2
"1353","20",35.8227385371665,"1",2.3
"1354","20",35.9846846654002,"1",2.4
"1355","20",35.9184032847871,"1",2.5
"1356","20",35.8459920174838,"1",2.6
"1357","20",35.8208217671208,"1",2.7
"1358","20",35.7091101984829,"1",2.8
"1359","20",35.8646210668534,"1",2.9
"1360","20",35.702707793267,"1",3
"1361","20",35.7879994801954,"1",3.1
"1362","20",35.7406708543706,"1",3.2
"1363","20",35.7476817771974,"1",3.3
"1364","20",35.5927606800253,"1",3.4
"1365","20",35.7717130330865,"1",3.5
"1366","20",35.5872542173228,"1",3.6
"1367","20",35.6387950767183,"1",3.7
"1368","20",35.6750067970061,"1",3.8
"1369","20",35.7347995773482,"1",3.9
"1370","20",35.4956656442502,"1",4
"1371","20",35.6085078513411,"1",4.1
"1372","20",35.4453270641393,"1",4.2
"1373","20",35.6827451029225,"1",4.3
"1374","20",35.7167720737478,"1",4.4
"1375","20",35.5320901242653,"1",4.5
"1376","20",35.4025302233009,"1",4.6
"1377","20",35.4992272193118,"1",4.7
"1378","20",35.4679007331542,"1",4.8
"1379","20",35.4517279995223,"1",4.9
"1380","20",35.4876724848977,"1",5
"1381","20",35.5980899070416,"1",5.1
"1382","20",35.486112753724,"1",5.2
"1383","20",35.5958975186701,"1",5.3
"1384","20",35.4960638701224,"1",5.4
"1385","20",35.322432872029,"1",5.5
"1386","20",35.4474266271158,"1",5.6
"1387","20",35.5602421847093,"1",5.7
"1388","20",35.4494303253186,"1",5.8
"1389","20",35.3962262866384,"1",5.9
"1390","20",35.3443245699675,"1",6
"1391","20",35.4210925367628,"1",6.1
"1392","20",35.3835252127048,"1",6.2
"1393","20",35.5679043794458,"1",6.3
"1394","20",35.5557376096596,"1",6.4
"1395","20",35.4040801675014,"1",6.5
"1396","20",35.4173102710221,"1",6.6
"1397","20",35.2443406042975,"1",6.7
"1398","20",35.3732529194409,"1",6.8
"1399","20",35.5786937419261,"1",6.9
"1400","20",35.4237876861975,"1",7
"1401","21",36.3850092448414,"2",0.0999999999999996
"1402","21",36.4469687672939,"2",0.2
"1403","21",36.3136253858446,"2",0.3
"1404","21",36.5159282310658,"2",0.4
"1405","21",36.2562972303274,"2",0.5
"1406","21",36.3080706252355,"2",0.6
"1407","21",36.4111389046777,"2",0.7
"1408","21",36.468113900854,"2",0.8
"1409","21",36.4962972019815,"2",0.9
"1410","21",36.4806712798673,"2",1
"1411","21",36.4630298015968,"2",1.1
"1412","21",36.3620203233334,"2",1.2
"1413","21",36.4266721033943,"2",1.3
"1414","21",36.4505400506142,"2",1.4
"1415","21",36.3158753080851,"2",1.5
"1416","21",36.4192222306525,"2",1.6
"1417","21",36.3928237491122,"2",1.7
"1418","21",36.4849776671347,"2",1.8
"1419","21",36.454000727783,"2",1.9
"1420","21",36.2153918866348,"2",2
"1421","21",36.3250418195724,"2",2.1
"1422","21",36.4464864254582,"2",2.2
"1423","21",36.4464939331374,"2",2.3
"1424","21",36.3884169384505,"2",2.4
"1425","21",36.3853637343929,"2",2.5
"1426","21",36.4645510881986,"2",2.6
"1427","21",36.5904314453735,"2",2.7
"1428","21",36.3685150425229,"2",2.8
"1429","21",36.4568488765889,"2",2.9
"1430","21",36.3220082071957,"2",3
"1431","21",36.5838203571639,"2",3.1
"1432","21",36.3011030959582,"2",3.2
"1433","21",36.321092979499,"2",3.3
"1434","21",36.391775850828,"2",3.4
"1435","21",36.5262270491985,"2",3.5
"1436","21",36.3681344839134,"2",3.6
"1437","21",36.4101841157619,"2",3.7
"1438","21",36.4687446950625,"2",3.8
"1439","21",36.4417539099862,"2",3.9
"1440","21",36.336265290428,"2",4
"1441","21",36.5059118036236,"2",4.1
"1442","21",36.4576676780181,"2",4.2
"1443","21",36.4848219784468,"2",4.3
"1444","21",36.4333176006147,"2",4.4
"1445","21",36.4539834204039,"2",4.5
"1446","21",36.4729772250684,"2",4.6
"1447","21",36.3543856489855,"2",4.7
"1448","21",36.5154534793054,"2",4.8
"1449","21",36.3946223183841,"2",4.9
"1450","21",36.3314143918784,"2",5
"1451","21",36.444972619525,"2",5.1
"1452","21",36.538768647624,"2",5.2
"1453","21",36.5059832717585,"2",5.3
"1454","21",36.3984335376802,"2",5.4
"1455","21",36.624164678572,"2",5.5
"1456","21",36.5068819551642,"2",5.6
"1457","21",36.5192211967469,"2",5.7
"1458","21",36.4929581105762,"2",5.8
"1459","21",36.5567947596614,"2",5.9
"1460","21",36.5334305172067,"2",6
"1461","21",36.5238334905457,"2",6.1
"1462","21",36.5270133083372,"2",6.2
"1463","21",36.4843610915691,"2",6.3
"1464","21",36.5096788773047,"2",6.4
"1465","21",36.6197372988529,"2",6.5
"1466","21",36.6528997334477,"2",6.6
"1467","21",36.6299529127605,"2",6.7
"1468","21",36.4874298886411,"2",6.8
"1469","21",36.5296071391837,"2",6.9
"1470","21",36.506119176092,"2",7
"1471","22",36.4760079919227,"2",0.0999999999999996
"1472","22",36.384829717912,"2",0.2
"1473","22",36.4069773867315,"2",0.3
"1474","22",36.3508242493627,"2",0.4
"1475","22",36.2071284091547,"2",0.5
"1476","22",36.2244631351311,"2",0.6
"1477","22",36.2701044564632,"2",0.7
"1478","22",36.4571231762188,"2",0.8
"1479","22",36.2183284695544,"2",0.9
"1480","22",36.2539515357539,"2",1
"1481","22",36.2501694295933,"2",1.1
"1482","22",36.2527384675486,"2",1.2
"1483","22",36.1456223708068,"2",1.3
"1484","22",36.348634769236,"2",1.4
"1485","22",36.1334468143781,"2",1.5
"1486","22",36.2643135661899,"2",1.6
"1487","22",36.2161206769788,"2",1.7
"1488","22",36.3617506102357,"2",1.8
"1489","22",36.107842232546,"2",1.9
"1490","22",36.3239012547064,"2",2
"1491","22",36.2315624484169,"2",2.1
"1492","22",36.2239968423811,"2",2.2
"1493","22",36.0502301690798,"2",2.3
"1494","22",36.0635406718693,"2",2.4
"1495","22",36.1300177127022,"2",2.5
"1496","22",36.1095035631352,"2",2.6
"1497","22",36.1762225673204,"2",2.7
"1498","22",36.0877500115273,"2",2.8
"1499","22",36.1466755341983,"2",2.9
"1500","22",35.9684073310062,"2",3
"1501","22",36.0223549788011,"2",3.1
"1502","22",35.8696071339979,"2",3.2
"1503","22",36.0487493484992,"2",3.3
"1504","22",36.1733313421167,"2",3.4
"1505","22",36.057616760021,"2",3.5
"1506","22",36.0716281293602,"2",3.6
"1507","22",35.9285578740155,"2",3.7
"1508","22",36.0603946661193,"2",3.8
"1509","22",35.9331289108293,"2",3.9
"1510","22",36.0032725056671,"2",4
"1511","22",35.9413120996748,"2",4.1
"1512","22",35.9469833690143,"2",4.2
"1513","22",36.1242840340567,"2",4.3
"1514","22",35.892019018476,"2",4.4
"1515","22",35.8859890780801,"2",4.5
"1516","22",35.948261173737,"2",4.6
"1517","22",35.9097041421605,"2",4.7
"1518","22",35.9401906076845,"2",4.8
"1519","22",35.8679081078261,"2",4.9
"1520","22",35.9389294273336,"2",5
"1521","22",35.8581248320599,"2",5.1
"1522","22",35.7530876484033,"2",5.2
"1523","22",35.9159676005522,"2",5.3
"1524","22",35.7723343831515,"2",5.4
"1525","22",35.9526264605958,"2",5.5
"1526","22",35.7409396630441,"2",5.6
"1527","22",35.9019105374594,"2",5.7
"1528","22",35.8552691868895,"2",5.8
"1529","22",35.8001680623347,"2",5.9
"1530","22",35.9196253901379,"2",6
"1531","22",35.6240541970361,"2",6.1
"1532","22",35.8908497720008,"2",6.2
"1533","22",35.8630021392675,"2",6.3
"1534","22",35.7505489197878,"2",6.4
"1535","22",35.6707490477775,"2",6.5
"1536","22",35.8830971467168,"2",6.6
"1537","22",35.6567453173051,"2",6.7
"1538","22",35.8202426659204,"2",6.8
"1539","22",35.8682078130995,"2",6.9
"1540","22",35.7668201599243,"2",7
"1541","23",36.5764017078128,"1",0.0999999999999996
"1542","23",36.5749052624784,"1",0.2
"1543","23",36.5357113455837,"1",0.3
"1544","23",36.1908635333213,"1",0.4
"1545","23",36.3510375561648,"1",0.5
"1546","23",36.3616715484916,"1",0.6
"1547","23",36.4126628633234,"1",0.7
"1548","23",36.1960050565207,"1",0.8
"1549","23",36.3253215859763,"1",0.9
"1550","23",36.3525135449492,"1",1
"1551","23",36.2546490299307,"1",1.1
"1552","23",36.2373967060932,"1",1.2
"1553","23",36.1328185543537,"1",1.3
"1554","23",36.0711957743462,"1",1.4
"1555","23",36.194019167472,"1",1.5
"1556","23",36.2777916691116,"1",1.6
"1557","23",36.2434014048041,"1",1.7
"1558","23",36.0756226979621,"1",1.8
"1559","23",36.1004310205684,"1",1.9
"1560","23",36.1659999571381,"1",2
"1561","23",35.9668273842884,"1",2.1
"1562","23",36.0110185246433,"1",2.2
"1563","23",36.012294885314,"1",2.3
"1564","23",35.9717112680025,"1",2.4
"1565","23",35.7732461982492,"1",2.5
"1566","23",36.0900607516387,"1",2.6
"1567","23",36.0063468531604,"1",2.7
"1568","23",35.8317704685299,"1",2.8
"1569","23",35.8645846062682,"1",2.9
"1570","23",35.8822124945853,"1",3
"1571","23",35.9322733892271,"1",3.1
"1572","23",35.8797059491951,"1",3.2
"1573","23",35.8572117441357,"1",3.3
"1574","23",35.7450333087021,"1",3.4
"1575","23",35.8499231412785,"1",3.5
"1576","23",35.7670337584382,"1",3.6
"1577","23",35.7759399066933,"1",3.7
"1578","23",35.8012179430234,"1",3.8
"1579","23",35.7229846699983,"1",3.9
"1580","23",35.8309838240571,"1",4
"1581","23",35.7922520408502,"1",4.1
"1582","23",35.8814607032143,"1",4.2
"1583","23",35.7442799299653,"1",4.3
"1584","23",35.7464522024448,"1",4.4
"1585","23",35.6879877497953,"1",4.5
"1586","23",35.5681132935996,"1",4.6
"1587","23",35.7871397586169,"1",4.7
"1588","23",35.74384789408,"1",4.8
"1589","23",35.7987902692112,"1",4.9
"1590","23",35.6682261371473,"1",5
"1591","23",35.7042036591783,"1",5.1
"1592","23",35.7980394676557,"1",5.2
"1593","23",35.6549145772565,"1",5.3
"1594","23",35.6898987742349,"1",5.4
"1595","23",35.7365727729514,"1",5.5
"1596","23",35.7531818148495,"1",5.6
"1597","23",35.5386131700876,"1",5.7
"1598","23",35.6613347543993,"1",5.8
"1599","23",35.6095958202546,"1",5.9
"1600","23",35.7773563949934,"1",6
"1601","23",35.6555971848173,"1",6.1
"1602","23",35.6680339240103,"1",6.2
"1603","23",35.6862256867755,"1",6.3
"1604","23",35.6346709413212,"1",6.4
"1605","23",35.7919219191296,"1",6.5
"1606","23",35.7230670189807,"1",6.6
"1607","23",35.5661131213424,"1",6.7
"1608","23",35.7248494063616,"1",6.8
"1609","23",35.7368793780274,"1",6.9
"1610","23",35.7227567605572,"1",7
"1611","24",36.2587508750636,"1",0.0999999999999996
"1612","24",36.1695625483605,"1",0.2
"1613","24",36.4679629804648,"1",0.3
"1614","24",36.319306407517,"1",0.4
"1615","24",36.3705060783604,"1",0.5
"1616","24",36.3097607510786,"1",0.6
"1617","24",36.1062748910398,"1",0.7
"1618","24",36.2853947787732,"1",0.8
"1619","24",36.2047951819011,"1",0.9
"1620","24",36.1814619310198,"1",1
"1621","24",36.2427905458936,"1",1.1
"1622","24",36.0887382870643,"1",1.2
"1623","24",35.9880229658952,"1",1.3
"1624","24",36.0862043942603,"1",1.4
"1625","24",35.7943730040769,"1",1.5
"1626","24",35.892724939328,"1",1.6
"1627","24",35.9047441942889,"1",1.7
"1628","24",35.8493966605798,"1",1.8
"1629","24",35.9253839365805,"1",1.9
"1630","24",35.8597334480541,"1",2
"1631","24",35.77208720837,"1",2.1
"1632","24",35.823587244401,"1",2.2
"1633","24",35.8100150201823,"1",2.3
"1634","24",35.6149013990284,"1",2.4
"1635","24",35.8095754214129,"1",2.5
"1636","24",35.7216953885386,"1",2.6
"1637","24",35.7571555298641,"1",2.7
"1638","24",35.5366994311525,"1",2.8
"1639","24",35.5742807742655,"1",2.9
"1640","24",35.4592463397902,"1",3
"1641","24",35.5926534744813,"1",3.1
"1642","24",35.7366930714819,"1",3.2
"1643","24",35.4981509565543,"1",3.3
"1644","24",35.597264852815,"1",3.4
"1645","24",35.4783551436345,"1",3.5
"1646","24",35.5340766322746,"1",3.6
"1647","24",35.459877777627,"1",3.7
"1648","24",35.6291509058715,"1",3.8
"1649","24",35.5084605721649,"1",3.9
"1650","24",35.4309212086217,"1",4
"1651","24",35.3926326378026,"1",4.1
"1652","24",35.4654008126237,"1",4.2
"1653","24",35.2895112473268,"1",4.3
"1654","24",35.4091541433272,"1",4.4
"1655","24",35.1962472639635,"1",4.5
"1656","24",35.3064159228873,"1",4.6
"1657","24",35.3484862858607,"1",4.7
"1658","24",35.3268196645933,"1",4.8
"1659","24",35.3133997131774,"1",4.9
"1660","24",35.145358789418,"1",5
"1661","24",35.2760309466916,"1",5.1
"1662","24",35.31945038169,"1",5.2
"1663","24",35.1747758741326,"1",5.3
"1664","24",35.231237220984,"1",5.4
"1665","24",35.2023515004264,"1",5.5
"1666","24",35.1809821992987,"1",5.6
"1667","24",35.0982519476479,"1",5.7
"1668","24",35.2590800946972,"1",5.8
"1669","24",35.0477415249654,"1",5.9
"1670","24",35.1197473671153,"1",6
"1671","24",35.1040258224817,"1",6.1
"1672","24",35.2696104688025,"1",6.2
"1673","24",35.0349481024802,"1",6.3
"1674","24",35.1647640092681,"1",6.4
"1675","24",35.141506541075,"1",6.5
"1676","24",35.2654040527831,"1",6.6
"1677","24",35.1116451564792,"1",6.7
"1678","24",34.9957259994213,"1",6.8
"1679","24",35.1297320280767,"1",6.9
"1680","24",34.9323205040914,"1",7
"1681","25",36.3872105873254,"1",0.0999999999999996
"1682","25",36.492679729507,"1",0.2
"1683","25",36.3812070985045,"1",0.3
"1684","25",36.3511360641921,"1",0.4
"1685","25",36.1959270231518,"1",0.5
"1686","25",36.3732076983826,"1",0.6
"1687","25",36.1830157873262,"1",0.7
"1688","25",36.1997988918822,"1",0.8
"1689","25",36.1714240908136,"1",0.9
"1690","25",36.0186693388422,"1",1
"1691","25",36.1846771059448,"1",1.1
"1692","25",36.1718318391903,"1",1.2
"1693","25",35.8525187220737,"1",1.3
"1694","25",36.1234703112055,"1",1.4
"1695","25",36.0688542714974,"1",1.5
"1696","25",35.9664950008385,"1",1.6
"1697","25",36.1717818458662,"1",1.7
"1698","25",35.9227636858351,"1",1.8
"1699","25",36.0963692238605,"1",1.9
"1700","25",35.9082895122166,"1",2
"1701","25",35.879866409975,"1",2.1
"1702","25",35.8447016504564,"1",2.2
"1703","25",35.890806875534,"1",2.3
"1704","25",35.7971268889905,"1",2.4
"1705","25",35.7653914553158,"1",2.5
"1706","25",35.8142246624427,"1",2.6
"1707","25",35.770633059048,"1",2.7
"1708","25",35.8792386277623,"1",2.8
"1709","25",35.857493859491,"1",2.9
"1710","25",35.7584900036264,"1",3
"1711","25",35.7832983006657,"1",3.1
"1712","25",35.802140017874,"1",3.2
"1713","25",35.8058819117021,"1",3.3
"1714","25",35.6467867931973,"1",3.4
"1715","25",35.6184450095032,"1",3.5
"1716","25",35.7816981275951,"1",3.6
"1717","25",35.6716035409454,"1",3.7
"1718","25",35.5195731644293,"1",3.8
"1719","25",35.7145856201883,"1",3.9
"1720","25",35.7403694873505,"1",4
"1721","25",35.5659045625355,"1",4.1
"1722","25",35.8881183844502,"1",4.2
"1723","25",35.6044368514618,"1",4.3
"1724","25",35.642864714614,"1",4.4
"1725","25",35.5918270549949,"1",4.5
"1726","25",35.7450755923068,"1",4.6
"1727","25",35.4964201749736,"1",4.7
"1728","25",35.6748502480719,"1",4.8
"1729","25",35.479721741102,"1",4.9
"1730","25",35.4159229672487,"1",5
"1731","25",35.5144528713758,"1",5.1
"1732","25",35.4898557871383,"1",5.2
"1733","25",35.6464801128964,"1",5.3
"1734","25",35.5796301735532,"1",5.4
"1735","25",35.4140026954373,"1",5.5
"1736","25",35.5864447200197,"1",5.6
"1737","25",35.54318472725,"1",5.7
"1738","25",35.5345705743582,"1",5.8
"1739","25",35.4248037725941,"1",5.9
"1740","25",35.3226914064566,"1",6
"1741","25",35.4235488730873,"1",6.1
"1742","25",35.6202256821101,"1",6.2
"1743","25",35.3512166295786,"1",6.3
"1744","25",35.3931982842061,"1",6.4
"1745","25",35.591030665729,"1",6.5
"1746","25",35.4862044164587,"1",6.6
"1747","25",35.5290214313691,"1",6.7
"1748","25",35.3766812819888,"1",6.8
"1749","25",35.3478895469843,"1",6.9
"1750","25",35.5108865747017,"1",7
"1751","26",36.3370801595995,"2",0.0999999999999996
"1752","26",36.3440122659833,"2",0.2
"1753","26",36.2084170746832,"2",0.3
"1754","26",36.2615997982772,"2",0.4
"1755","26",36.2477528014495,"2",0.5
"1756","26",36.3092315715448,"2",0.6
"1757","26",36.3620340438293,"2",0.7
"1758","26",36.2240617265827,"2",0.8
"1759","26",36.4130906876147,"2",0.9
"1760","26",36.1945597232959,"2",1
"1761","26",36.3976898718157,"2",1.1
"1762","26",36.0758063530106,"2",1.2
"1763","26",36.2411259536178,"2",1.3
"1764","26",36.1370373049132,"2",1.4
"1765","26",36.2438957449576,"2",1.5
"1766","26",36.1295824652942,"2",1.6
"1767","26",36.1177988371997,"2",1.7
"1768","26",36.224263112768,"2",1.8
"1769","26",36.2990238911079,"2",1.9
"1770","26",36.344727289738,"2",2
"1771","26",36.1907464435457,"2",2.1
"1772","26",36.0723647975087,"2",2.2
"1773","26",36.1720773118264,"2",2.3
"1774","26",36.1005543770653,"2",2.4
"1775","26",36.1478427018626,"2",2.5
"1776","26",36.2765117724585,"2",2.6
"1777","26",36.1709493193281,"2",2.7
"1778","26",36.1192918953144,"2",2.8
"1779","26",36.1449831799253,"2",2.9
"1780","26",36.0093234721131,"2",3
"1781","26",36.1266609769272,"2",3.1
"1782","26",35.9353653898527,"2",3.2
"1783","26",36.0426349343297,"2",3.3
"1784","26",36.080711379442,"2",3.4
"1785","26",35.8842340881819,"2",3.5
"1786","26",36.0017549375448,"2",3.6
"1787","26",35.8916545887636,"2",3.7
"1788","26",36.0599191699671,"2",3.8
"1789","26",36.0241043513157,"2",3.9
"1790","26",35.9900589299633,"2",4
"1791","26",35.9335830658021,"2",4.1
"1792","26",35.8503014357646,"2",4.2
"1793","26",35.8787102855568,"2",4.3
"1794","26",35.9406584031162,"2",4.4
"1795","26",35.9849339168518,"2",4.5
"1796","26",35.9294616733198,"2",4.6
"1797","26",35.9027994813964,"2",4.7
"1798","26",35.915553781487,"2",4.8
"1799","26",35.8861271023261,"2",4.9
"1800","26",35.8030978312434,"2",5
"1801","26",35.8950206883914,"2",5.1
"1802","26",35.8190261731423,"2",5.2
"1803","26",35.9011693632455,"2",5.3
"1804","26",35.936686147954,"2",5.4
"1805","26",35.9339586020438,"2",5.5
"1806","26",35.8665268227907,"2",5.6
"1807","26",35.8872704176594,"2",5.7
"1808","26",35.7551879640534,"2",5.8
"1809","26",35.7715565552507,"2",5.9
"1810","26",35.741178291508,"2",6
"1811","26",35.8273790211293,"2",6.1
"1812","26",35.8987073709201,"2",6.2
"1813","26",35.7598021828612,"2",6.3
"1814","26",35.9480513880288,"2",6.4
"1815","26",35.8007738943172,"2",6.5
"1816","26",35.7976472171362,"2",6.6
"1817","26",35.9252531549267,"2",6.7
"1818","26",35.8836588833754,"2",6.8
"1819","26",35.8624535820961,"2",6.9
"1820","26",35.8785229581462,"2",7
"1821","27",36.284726083753,"1",0.0999999999999996
"1822","27",36.4404273034626,"1",0.2
"1823","27",36.3045369355381,"1",0.3
"1824","27",36.2918021216375,"1",0.4
"1825","27",36.2863892550136,"1",0.5
"1826","27",36.283562044057,"1",0.6
"1827","27",36.2812129664509,"1",0.7
"1828","27",36.1788944865446,"1",0.8
"1829","27",36.2315943722381,"1",0.9
"1830","27",36.0466718133896,"1",1
"1831","27",36.1872876400913,"1",1.1
"1832","27",36.0008819329516,"1",1.2
"1833","27",35.9892164999709,"1",1.3
"1834","27",36.0403490386618,"1",1.4
"1835","27",36.1025604261846,"1",1.5
"1836","27",36.0632464510449,"1",1.6
"1837","27",36.1152229601154,"1",1.7
"1838","27",36.0427672465908,"1",1.8
"1839","27",35.88398241159,"1",1.9
"1840","27",36.0507124142993,"1",2
"1841","27",35.9248212822694,"1",2.1
"1842","27",35.77347118059,"1",2.2
"1843","27",35.9245855109396,"1",2.3
"1844","27",35.8129961287526,"1",2.4
"1845","27",35.8801121080419,"1",2.5
"1846","27",35.6846483647205,"1",2.6
"1847","27",35.8612617495188,"1",2.7
"1848","27",35.7422557622934,"1",2.8
"1849","27",35.7494465876769,"1",2.9
"1850","27",35.6526934649342,"1",3
"1851","27",35.6979658714111,"1",3.1
"1852","27",35.630051999487,"1",3.2
"1853","27",35.6915580302788,"1",3.3
"1854","27",35.7611494178685,"1",3.4
"1855","27",35.7671227716951,"1",3.5
"1856","27",35.655302321955,"1",3.6
"1857","27",35.5283969895177,"1",3.7
"1858","27",35.6193979152916,"1",3.8
"1859","27",35.6015464623325,"1",3.9
"1860","27",35.6807070444453,"1",4
"1861","27",35.6833632140867,"1",4.1
"1862","27",35.5752212814003,"1",4.2
"1863","27",35.3926609319018,"1",4.3
"1864","27",35.5577576665378,"1",4.4
"1865","27",35.4687412783812,"1",4.5
"1866","27",35.4902703870981,"1",4.6
"1867","27",35.4458366801843,"1",4.7
"1868","27",35.4451713933108,"1",4.8
"1869","27",35.4673642120272,"1",4.9
"1870","27",35.4506698148658,"1",5
"1871","27",35.3012284533609,"1",5.1
"1872","27",35.433591461668,"1",5.2
"1873","27",35.30356708748,"1",5.3
"1874","27",35.3942638084785,"1",5.4
"1875","27",35.4027743577118,"1",5.5
"1876","27",35.3981911304029,"1",5.6
"1877","27",35.3808926364862,"1",5.7
"1878","27",35.2379899326111,"1",5.8
"1879","27",35.5008466288166,"1",5.9
"1880","27",35.006380816329,"1",6
"1881","27",35.4079908846576,"1",6.1
"1882","27",35.4189438933151,"1",6.2
"1883","27",35.2669970946206,"1",6.3
"1884","27",35.3597985339796,"1",6.4
"1885","27",35.3228504656943,"1",6.5
"1886","27",35.3821338031375,"1",6.6
"1887","27",35.4357204917216,"1",6.7
"1888","27",35.3523355540084,"1",6.8
"1889","27",35.2565151998249,"1",6.9
"1890","27",35.4335557310013,"1",7
"1891","28",36.5600266744807,"2",0.0999999999999996
"1892","28",36.3911296992484,"2",0.2
"1893","28",36.3177439082306,"2",0.3
"1894","28",36.3503117852635,"2",0.4
"1895","28",36.5415768219496,"2",0.5
"1896","28",36.5974552780466,"2",0.6
"1897","28",36.3921540766391,"2",0.7
"1898","28",36.4510077263206,"2",0.8
"1899","28",36.3201136014218,"2",0.9
"1900","28",36.3326934835269,"2",1
"1901","28",36.2725579964631,"2",1.1
"1902","28",36.2228705565056,"2",1.2
"1903","28",36.3592313372737,"2",1.3
"1904","28",36.1524482101018,"2",1.4
"1905","28",36.4363734496308,"2",1.5
"1906","28",36.3923900407,"2",1.6
"1907","28",36.3020687216088,"2",1.7
"1908","28",36.2287654312566,"2",1.8
"1909","28",36.3432887453525,"2",1.9
"1910","28",36.2097830537211,"2",2
"1911","28",36.1390330619085,"2",2.1
"1912","28",36.3437374422961,"2",2.2
"1913","28",36.3142595417587,"2",2.3
"1914","28",36.0188771913168,"2",2.4
"1915","28",36.1318769871219,"2",2.5
"1916","28",36.0949422439615,"2",2.6
"1917","28",36.257866517915,"2",2.7
"1918","28",36.1688848730615,"2",2.8
"1919","28",36.177431547177,"2",2.9
"1920","28",36.1814955592442,"2",3
"1921","28",36.2223052344113,"2",3.1
"1922","28",36.0016502012367,"2",3.2
"1923","28",36.1974394140883,"2",3.3
"1924","28",36.1213794846522,"2",3.4
"1925","28",36.1962207925481,"2",3.5
"1926","28",36.1892129735566,"2",3.6
"1927","28",36.1674173282345,"2",3.7
"1928","28",36.3534815490423,"2",3.8
"1929","28",36.204921386418,"2",3.9
"1930","28",36.2385280866343,"2",4
"1931","28",36.0908476261853,"2",4.1
"1932","28",36.1567023748596,"2",4.2
"1933","28",36.0791819622858,"2",4.3
"1934","28",36.2113850285051,"2",4.4
"1935","28",36.1007543100462,"2",4.5
"1936","28",36.0483046062166,"2",4.6
"1937","28",36.2190519741773,"2",4.7
"1938","28",36.0505961733985,"2",4.8
"1939","28",36.2136960950777,"2",4.9
"1940","28",36.0178021495384,"2",5
"1941","28",36.0646150183818,"2",5.1
"1942","28",36.1423070993967,"2",5.2
"1943","28",36.1108662837663,"2",5.3
"1944","28",36.2787329642486,"2",5.4
"1945","28",36.1742980511927,"2",5.5
"1946","28",35.9305072198486,"2",5.6
"1947","28",36.1460321056773,"2",5.7
"1948","28",36.0980486086339,"2",5.8
"1949","28",36.1244483152306,"2",5.9
"1950","28",36.0549956044506,"2",6
"1951","28",35.9553538925906,"2",6.1
"1952","28",36.0482132134559,"2",6.2
"1953","28",36.0473838589969,"2",6.3
"1954","28",36.0998345973799,"2",6.4
"1955","28",36.1080864675856,"2",6.5
"1956","28",36.1015854021528,"2",6.6
"1957","28",36.0792360331885,"2",6.7
"1958","28",36.1480189416413,"2",6.8
"1959","28",36.0157347737751,"2",6.9
"1960","28",36.0652157293329,"2",7
"1961","29",36.3967752381275,"1",0.0999999999999996
"1962","29",36.4409330212037,"1",0.2
"1963","29",36.2060126539963,"1",0.3
"1964","29",36.4293556404039,"1",0.4
"1965","29",36.3657376872216,"1",0.5
"1966","29",36.3325591805286,"1",0.6
"1967","29",36.0832083278818,"1",0.7
"1968","29",36.1536496597822,"1",0.8
"1969","29",36.2555262701972,"1",0.9
"1970","29",36.1900612747186,"1",1
"1971","29",36.2323287024933,"1",1.1
"1972","29",36.1772048867532,"1",1.2
"1973","29",36.0126948406373,"1",1.3
"1974","29",36.130505407989,"1",1.4
"1975","29",36.0491330876797,"1",1.5
"1976","29",35.9440510459607,"1",1.6
"1977","29",36.0723578455241,"1",1.7
"1978","29",35.9077356376317,"1",1.8
"1979","29",36.0578244036805,"1",1.9
"1980","29",36.0475805199202,"1",2
"1981","29",36.0252701413773,"1",2.1
"1982","29",36.0415672289458,"1",2.2
"1983","29",35.8305558973177,"1",2.3
"1984","29",35.9436416182157,"1",2.4
"1985","29",35.9834825693571,"1",2.5
"1986","29",35.9145902197645,"1",2.6
"1987","29",35.8567643684433,"1",2.7
"1988","29",35.9574777620152,"1",2.8
"1989","29",35.7406958484343,"1",2.9
"1990","29",35.8922902098227,"1",3
"1991","29",35.7773922810316,"1",3.1
"1992","29",35.6562246408269,"1",3.2
"1993","29",35.5666480057708,"1",3.3
"1994","29",35.6169336796561,"1",3.4
"1995","29",35.7587287328419,"1",3.5
"1996","29",35.5472029006773,"1",3.6
"1997","29",35.8336759136629,"1",3.7
"1998","29",35.7658197570566,"1",3.8
"1999","29",35.8386664017177,"1",3.9
"2000","29",35.8723640196271,"1",4
"2001","29",35.7358917049602,"1",4.1
"2002","29",35.6966875397097,"1",4.2
"2003","29",35.7588170916952,"1",4.3
"2004","29",35.5005423272605,"1",4.4
"2005","29",35.6622034283569,"1",4.5
"2006","29",35.6931661941061,"1",4.6
"2007","29",35.6508551411412,"1",4.7
"2008","29",35.7145564730357,"1",4.8
"2009","29",35.4495224075066,"1",4.9
"2010","29",35.683753972568,"1",5
"2011","29",35.6662887393348,"1",5.1
"2012","29",35.627277670664,"1",5.2
"2013","29",35.5128500640699,"1",5.3
"2014","29",35.5227648567407,"1",5.4
"2015","29",35.4993506541897,"1",5.5
"2016","29",35.6966786445515,"1",5.6
"2017","29",35.4363847245351,"1",5.7
"2018","29",35.6523528799031,"1",5.8
"2019","29",35.4752591759815,"1",5.9
"2020","29",35.7168942919617,"1",6
"2021","29",35.5070185304077,"1",6.1
"2022","29",35.5240371322312,"1",6.2
"2023","29",35.686323260704,"1",6.3
"2024","29",35.6006334869904,"1",6.4
